"Parent ID","Child ID","Date of Last Change","Date of Issue","Issue Version"
"ES003206","N0068335","27/12/2002","25/05/2010","386"
"ES000438","N0068343","01/09/2009","25/05/2010","386"
"ES002442","N0068348","01/09/2009","25/05/2010","386"
"ES002442","N0068350","01/09/2009","25/05/2010","386"
"ES000591","N0068351","01/09/2009","25/05/2010","386"
"ES002442","N0068366","01/09/2009","25/05/2010","386"
"ES000438","N0068368","01/09/2009","25/05/2010","386"
"ES002442","N0068371","01/09/2009","25/05/2010","386"
"ES003663","N0068374","27/12/2002","25/05/2010","386"
"ES000438","N0068375","01/09/2009","25/05/2010","386"
"ES002442","N0068378","01/09/2009","25/05/2010","386"
"ES001745","N0068380","01/09/2009","25/05/2010","386"
"ES002442","N0068386","01/09/2009","25/05/2010","386"
"ES003609","N0068391","01/09/2009","25/05/2010","386"
"ES001745","N0068394","01/09/2009","25/05/2010","386"
"ES001745","N0068398","01/09/2009","25/05/2010","386"
"ES003206","N0068402","27/12/2002","25/05/2010","386"
"ES002442","N0068406","01/09/2009","25/05/2010","386"
"ES003663","N0068415","27/12/2002","25/05/2010","386"
"ES000591","N0068419","01/09/2009","25/05/2010","386"
"ES002442","N0068420","01/09/2009","25/05/2010","386"
"ES001745","N0068430","01/09/2009","25/05/2010","386"
"ES002442","N0068436","01/09/2009","25/05/2010","386"
"ES000591","N0068444","01/09/2009","25/05/2010","386"
"ES003663","N0068452","27/12/2002","25/05/2010","386"
"ES001181","N0068456","06/12/2007","25/05/2010","386"
"ES003206","N0068465","27/12/2002","25/05/2010","386"
"ES003609","N0068466","01/09/2009","25/05/2010","386"
"ES000591","N0068467","01/09/2009","25/05/2010","386"
"ES002442","N0068469","01/09/2009","25/05/2010","386"
"ES001181","N0068475","06/12/2007","25/05/2010","386"
"ES000438","N0068477","01/09/2009","25/05/2010","386"
"N0068403","N0068485","19/09/2005","25/05/2010","386"
"ES002442","N0068488","01/09/2009","25/05/2010","386"
"ES000591","N0068490","01/09/2009","25/05/2010","386"
"ES002442","N0068493","01/09/2009","25/05/2010","386"
"ES003206","N0068494","27/12/2002","25/05/2010","386"
"ES002442","N0068505","01/09/2009","25/05/2010","386"
"ES002442","N0068506","01/09/2009","25/05/2010","386"
"ES000591","N0068507","01/09/2009","25/05/2010","386"
"ES000438","N0068510","01/09/2009","25/05/2010","386"
"ES000438","N0068511","01/09/2009","25/05/2010","386"
"ES000438","N0068512","01/09/2009","25/05/2010","386"
"ES000438","N0068515","01/09/2009","25/05/2010","386"
"ES003663","N0068521","27/12/2002","25/05/2010","386"
"ES001745","N0068527","01/09/2009","25/05/2010","386"
"N0067110","N0067070","26/09/2005","25/05/2010","386"
"ES001415","N0067083","30/04/2010","25/05/2010","386"
"ES002230","N0067151","23/06/2003","25/05/2010","386"
"ES000809","N0067166","25/09/2003","25/05/2010","386"
"ES002230","N0067172","23/06/2003","25/05/2010","386"
"ES000115","N0067176","23/06/2003","25/05/2010","386"
"ES000115","N0072187","23/06/2003","25/05/2010","386"
"ES000809","N0072195","25/09/2003","25/05/2010","386"
"N0067110","N0074848","26/09/2005","25/05/2010","386"
"N0067110","N0074855","26/09/2005","25/05/2010","386"
"N0076221","N0074862","25/09/2003","25/05/2010","386"
"N0076221","N0074863","25/09/2003","25/05/2010","386"
"ES002232","N0074871","24/09/2003","25/05/2010","386"
"ES000809","N0076159","25/09/2003","25/05/2010","386"
"N0076221","N0076162","25/09/2003","25/05/2010","386"
"ES002649","N0076170","24/09/2003","25/05/2010","386"
"ES000450","N0076171","19/09/2003","25/05/2010","386"
"N0067110","N0076194","26/09/2005","25/05/2010","386"
"ES002232","N0076195","24/09/2003","25/05/2010","386"
"N0067110","N0076196","26/09/2005","25/05/2010","386"
"ES002232","N0076197","24/09/2003","25/05/2010","386"
"ES000809","N0076198","25/09/2003","25/05/2010","386"
"N0076199","N0076208","24/09/2003","25/05/2010","386"
"N0076199","N0076209","24/09/2003","25/05/2010","386"
"ES000809","N0076210","25/09/2003","25/05/2010","386"
"N0067110","N0076212","26/09/2005","25/05/2010","386"
"ES001765","N0076218","24/09/2003","25/05/2010","386"
"ES001765","N0076220","24/09/2003","25/05/2010","386"
"ES002649","N0076223","24/09/2003","25/05/2010","386"
"N0067110","N0076225","26/09/2005","25/05/2010","386"
"N0076221","N0076232","25/09/2003","25/05/2010","386"
"ES001415","N0076234","30/04/2010","25/05/2010","386"
"ES000809","N0076235","25/09/2003","25/05/2010","386"
"ES002662","N0076236","25/09/2003","25/05/2010","386"
"ES001415","N0078184","30/04/2010","25/05/2010","386"
"ES003609","N0068531","01/09/2009","25/05/2010","386"
"ES002442","N0068532","01/09/2009","25/05/2010","386"
"ES000591","N0068538","01/09/2009","25/05/2010","386"
"ES003206","N0068539","27/12/2002","25/05/2010","386"
"ES002442","N0068547","01/09/2009","25/05/2010","386"
"ES003609","N0068561","01/09/2009","25/05/2010","386"
"ES002442","N0072586","01/09/2009","25/05/2010","386"
"ES000438","N0072601","01/09/2009","25/05/2010","386"
"ES001745","N0072637","01/09/2009","25/05/2010","386"
"ES000438","N0072642","01/09/2009","25/05/2010","386"
"ES001181","N0072644","06/12/2007","25/05/2010","386"
"ES000438","N0072645","01/09/2009","25/05/2010","386"
"ES001745","N0072684","01/09/2009","25/05/2010","386"
"ES000438","N0072686","01/09/2009","25/05/2010","386"
"ES002899","N0072690","04/02/2008","25/05/2010","386"
"ES002899","N0072691","04/02/2008","25/05/2010","386"
"ES002899","N0072692","04/02/2008","25/05/2010","386"
"ES000438","N0072697","01/09/2009","25/05/2010","386"
"ES003609","N0072715","01/09/2009","25/05/2010","386"
"ES000438","N0072732","01/09/2009","25/05/2010","386"
"ES000438","N0072755","01/09/2009","25/05/2010","386"
"ES000438","N0072768","01/09/2009","25/05/2010","386"
"ES000591","N0077114","01/09/2009","25/05/2010","386"
"ES002899","N0077282","04/02/2008","25/05/2010","386"
"ES002583","ES000432","17/09/2003","25/05/2010","386"
"ES001729","ES000507","23/02/2010","25/05/2010","386"
"ES001327","ES000509","25/02/2010","25/05/2010","386"
"ES002583","ES001288","17/09/2003","25/05/2010","386"
"ES002583","ES002364","17/09/2003","25/05/2010","386"
"ES002583","ES002562","17/09/2003","25/05/2010","386"
"ES001729","ES002637","23/02/2010","25/05/2010","386"
"ES002583","ES002833","17/09/2003","25/05/2010","386"
"ES001729","ES003156","23/02/2010","25/05/2010","386"
"ES001935","ES003214","25/02/2010","25/05/2010","386"
"ES002583","ES003407","17/09/2003","25/05/2010","386"
"ES003650","N0072094","01/05/2004","25/05/2010","386"
"ES000069","N0072168","01/05/2004","25/05/2010","386"
"ES000723","N0076697","01/05/2004","25/05/2010","386"
"ES000746","ES001072","04/05/2010","25/05/2010","386"
"ES000746","ES001331","04/05/2010","25/05/2010","386"
"ES000746","ES002912","04/05/2010","25/05/2010","386"
"ES001089","N0068011","07/05/2010","25/05/2010","386"
"ES000746","N0068070","04/05/2010","25/05/2010","386"
"ES000746","N0073040","04/05/2010","25/05/2010","386"
"ES001089","N0073042","07/05/2010","25/05/2010","386"
"ES000746","N0073043","04/05/2010","25/05/2010","386"
"ES001089","N0073044","07/05/2010","25/05/2010","386"
"ES000746","N0078021","04/05/2010","25/05/2010","386"
"ES000746","N0078034","04/05/2010","25/05/2010","386"
"ES000746","N0078400","04/05/2010","25/05/2010","386"
"ES000746","N0078720","04/05/2010","25/05/2010","386"
"ES000746","N0078721","04/05/2010","25/05/2010","386"
"ES000746","N0078722","04/05/2010","25/05/2010","386"
"ES000746","N0078723","04/05/2010","25/05/2010","386"
"ES000746","N0078724","04/05/2010","25/05/2010","386"
"ES000063","N0078763","07/05/2010","25/05/2010","386"
"ES000063","N0078764","07/05/2010","25/05/2010","386"
"ES000063","N0078765","07/05/2010","25/05/2010","386"
"N0067998","N0078766","07/05/2010","25/05/2010","386"
"ES000408","N0078767","07/05/2010","25/05/2010","386"
"ES001089","N0078768","07/05/2010","25/05/2010","386"
"ES001089","N0078769","07/05/2010","25/05/2010","386"
"ES001089","N0078770","07/05/2010","25/05/2010","386"
"ES001089","N0078771","07/05/2010","25/05/2010","386"
"ES001089","N0078772","07/05/2010","25/05/2010","386"
"ES001098","ES001507","21/03/2003","25/05/2010","386"
"ES001098","ES001743","21/03/2003","25/05/2010","386"
"ES001098","ES002368","21/03/2003","25/05/2010","386"
"ES001098","ES002426","21/03/2003","25/05/2010","386"
"ES001098","ES002454","21/03/2003","25/05/2010","386"
"ES002828","ES002635","21/03/2003","25/05/2010","386"
"ES001098","ES002963","21/03/2003","25/05/2010","386"
"ES001098","ES003451","21/03/2003","25/05/2010","386"
"ES001098","ES003708","21/03/2003","25/05/2010","386"
"ES001098","N0068579","21/03/2003","25/05/2010","386"
"ES001098","N0068616","21/03/2003","25/05/2010","386"
"ES001098","N0068633","21/03/2003","25/05/2010","386"
"ES001098","N0071783","21/03/2003","25/05/2010","386"
"ES001098","N0071784","21/03/2003","25/05/2010","386"
"ES001098","N0071787","21/03/2003","25/05/2010","386"
"ES001098","N0071788","21/03/2003","25/05/2010","386"
"ES001098","N0071789","21/03/2003","25/05/2010","386"
"ES001098","N0071790","21/03/2003","25/05/2010","386"
"ES000097","N0071797","22/01/2003","25/05/2010","386"
"ES000097","N0071799","22/01/2003","25/05/2010","386"
"ES000097","N0071800","22/01/2003","25/05/2010","386"
"ES000097","N0071802","22/01/2003","25/05/2010","386"
"ES000097","N0071806","22/01/2003","25/05/2010","386"
"ES003513","N0071811","30/04/2010","25/05/2010","386"
"ES001098","N0071820","21/03/2003","25/05/2010","386"
"ES001098","N0071822","21/03/2003","25/05/2010","386"
"ES003513","N0078701","30/04/2010","25/05/2010","386"
"ES003919","ES000091","23/02/2010","25/05/2010","386"
"ES003919","ES000131","23/02/2010","25/05/2010","386"
"ES000481","ES000132","08/10/2003","25/05/2010","386"
"ES000481","ES000239","08/10/2003","25/05/2010","386"
"ES003919","ES000311","23/02/2010","25/05/2010","386"
"ES003919","ES000535","23/02/2010","25/05/2010","386"
"ES003919","ES000536","23/02/2010","25/05/2010","386"
"ES003919","ES000699","23/02/2010","25/05/2010","386"
"ES003919","ES000771","23/02/2010","25/05/2010","386"
"ES003919","ES000839","23/02/2010","25/05/2010","386"
"ES003919","ES001047","23/02/2010","25/05/2010","386"
"ES001363","N0072821","05/05/2010","25/05/2010","386"
"ES002559","N0072827","05/05/2010","25/05/2010","386"
"ES000935","N0072829","05/05/2010","25/05/2010","386"
"ES002011","N0072830","05/05/2010","25/05/2010","386"
"ES002983","N0072831","05/05/2010","25/05/2010","386"
"ES000362","ES000526","05/05/2010","25/05/2010","386"
"ES002189","ES001718","05/05/2010","25/05/2010","386"
"ES002189","ES002326","05/05/2010","25/05/2010","386"
"ES000318","ES003830","11/05/2010","25/05/2010","386"
"ES000362","N0068049","05/05/2010","25/05/2010","386"
"ES002189","N0068108","05/05/2010","25/05/2010","386"
"ES002189","N0068238","05/05/2010","25/05/2010","386"
"N0068157","N0072841","05/05/2010","25/05/2010","386"
"ES002189","N0072845","05/05/2010","25/05/2010","386"
"ES000318","N0078780","11/05/2010","25/05/2010","386"
"ES000318","N0078781","11/05/2010","25/05/2010","386"
"ES000318","N0078782","11/05/2010","25/05/2010","386"
"ES000318","N0078783","11/05/2010","25/05/2010","386"
"ES000318","N0078784","11/05/2010","25/05/2010","386"
"ES000318","N0078785","11/05/2010","25/05/2010","386"
"ES002623","N0078786","11/05/2010","25/05/2010","386"
"ES001689","ES000026","28/09/2005","25/05/2010","386"
"ES001692","ES000162","29/09/2005","25/05/2010","386"
"ES001692","ES000402","29/09/2005","25/05/2010","386"
"N0067355","ES000601","28/09/2005","25/05/2010","386"
"ES001106","ES000762","29/09/2005","25/05/2010","386"
"N0073114","ES000765","22/05/2003","25/05/2010","386"
"ES002734","ES000997","08/01/2010","25/05/2010","386"
"ES002849","ES001032","29/09/2005","25/05/2010","386"
"ES001692","ES001229","29/09/2005","25/05/2010","386"
"ES003692","ES001306","29/09/2005","25/05/2010","386"
"ES001512","ES001502","29/09/2005","25/05/2010","386"
"ES001692","ES001512","29/09/2005","25/05/2010","386"
"ES003692","ES001525","29/09/2005","25/05/2010","386"
"ES002849","ES001689","29/09/2005","25/05/2010","386"
"ES001268","ES001737","28/04/2010","25/05/2010","386"
"ES001268","ES001780","28/04/2010","25/05/2010","386"
"ES001268","ES001875","28/04/2010","25/05/2010","386"
"ES001268","ES001922","28/04/2010","25/05/2010","386"
"ES001268","ES002370","28/04/2010","25/05/2010","386"
"ES001268","ES002436","28/04/2010","25/05/2010","386"
"ES001268","ES002489","28/04/2010","25/05/2010","386"
"ES001268","ES002541","28/04/2010","25/05/2010","386"
"ES001268","ES002568","28/04/2010","25/05/2010","386"
"ES001268","ES002590","28/04/2010","25/05/2010","386"
"ES001268","ES002638","28/04/2010","25/05/2010","386"
"ES001268","ES002681","28/04/2010","25/05/2010","386"
"ES001268","ES002702","28/04/2010","25/05/2010","386"
"ES001268","ES002719","28/04/2010","25/05/2010","386"
"ES001268","ES002731","28/04/2010","25/05/2010","386"
"ES001268","ES002789","28/04/2010","25/05/2010","386"
"ES001268","ES002802","28/04/2010","25/05/2010","386"
"ES001268","ES002836","28/04/2010","25/05/2010","386"
"ES001268","ES003020","28/04/2010","25/05/2010","386"
"ES001268","ES003066","28/04/2010","25/05/2010","386"
"ES001268","ES003081","28/04/2010","25/05/2010","386"
"ES001268","ES003266","28/04/2010","25/05/2010","386"
"ES001268","ES003316","28/04/2010","25/05/2010","386"
"ES001268","ES003417","28/04/2010","25/05/2010","386"
"ES001268","ES003458","28/04/2010","25/05/2010","386"
"ES001268","ES003489","28/04/2010","25/05/2010","386"
"ES001268","ES003627","28/04/2010","25/05/2010","386"
"ES001268","ES003665","28/04/2010","25/05/2010","386"
"ES001268","ES003699","28/04/2010","25/05/2010","386"
"ES001268","ES003876","28/04/2010","25/05/2010","386"
"ES001268","N0067199","28/04/2010","25/05/2010","386"
"ES001268","N0067202","28/04/2010","25/05/2010","386"
"ES001268","N0067225","28/04/2010","25/05/2010","386"
"ES001268","N0067244","28/04/2010","25/05/2010","386"
"ES001268","N0067256","28/04/2010","25/05/2010","386"
"ES001268","N0067261","28/04/2010","25/05/2010","386"
"ES001268","N0067279","28/04/2010","25/05/2010","386"
"ES001268","N0067302","28/04/2010","25/05/2010","386"
"ES001268","N0067308","28/04/2010","25/05/2010","386"
"ES001268","N0067320","28/04/2010","25/05/2010","386"
"ES001268","N0067325","28/04/2010","25/05/2010","386"
"ES001268","N0067336","28/04/2010","25/05/2010","386"
"ES001268","N0067357","28/04/2010","25/05/2010","386"
"ES001268","N0075261","28/04/2010","25/05/2010","386"
"ES001268","N0078270","28/04/2010","25/05/2010","386"
"ES001268","N0078271","28/04/2010","25/05/2010","386"
"ES001268","N0078272","28/04/2010","25/05/2010","386"
"ES001268","N0078273","28/04/2010","25/05/2010","386"
"ES001268","N0078274","28/04/2010","25/05/2010","386"
"ES001268","N0078275","28/04/2010","25/05/2010","386"
"ES001268","N0078276","28/04/2010","25/05/2010","386"
"ES001268","N0078277","28/04/2010","25/05/2010","386"
"ES001268","N0078278","28/04/2010","25/05/2010","386"
"ES001268","N0078279","28/04/2010","25/05/2010","386"
"ES001268","N0078280","28/04/2010","25/05/2010","386"
"ES001268","N0078281","28/04/2010","25/05/2010","386"
"ES001268","N0078282","28/04/2010","25/05/2010","386"
"ES001268","N0078283","28/04/2010","25/05/2010","386"
"ES001268","N0078284","28/04/2010","25/05/2010","386"
"ES001268","N0078286","28/04/2010","25/05/2010","386"
"ES001268","N0078287","28/04/2010","25/05/2010","386"
"ES001268","N0078288","28/04/2010","25/05/2010","386"
"ES001268","N0078289","28/04/2010","25/05/2010","386"
"ES001268","N0078290","28/04/2010","25/05/2010","386"
"ES001268","N0078291","28/04/2010","25/05/2010","386"
"ES001268","N0078292","28/04/2010","25/05/2010","386"
"ES001268","N0078293","28/04/2010","25/05/2010","386"
"ES001268","N0078294","28/04/2010","25/05/2010","386"
"ES001268","N0078295","28/04/2010","25/05/2010","386"
"ES001268","N0078296","28/04/2010","25/05/2010","386"
"ES001268","N0078298","28/04/2010","25/05/2010","386"
"ES001268","N0078299","28/04/2010","25/05/2010","386"
"ES001268","N0078300","28/04/2010","25/05/2010","386"
"ES001268","N0078301","28/04/2010","25/05/2010","386"
"ES001268","N0078302","28/04/2010","25/05/2010","386"
"ES001268","N0078304","28/04/2010","25/05/2010","386"
"ES001268","N0078305","28/04/2010","25/05/2010","386"
"ES001268","N0078306","28/04/2010","25/05/2010","386"
"ES001268","N0078307","28/04/2010","25/05/2010","386"
"ES001268","N0078308","28/04/2010","25/05/2010","386"
"ES001268","N0078311","28/04/2010","25/05/2010","386"
"ES001268","N0078313","28/04/2010","25/05/2010","386"
"ES001268","N0078314","28/04/2010","25/05/2010","386"
"ES001268","N0078320","28/04/2010","25/05/2010","386"
"ES001268","N0078321","28/04/2010","25/05/2010","386"
"ES001268","N0078322","28/04/2010","25/05/2010","386"
"ES001268","N0078323","28/04/2010","25/05/2010","386"
"ES001268","N0078328","28/04/2010","25/05/2010","386"
"ES001268","N0078329","28/04/2010","25/05/2010","386"
"ES001268","N0078330","28/04/2010","25/05/2010","386"
"ES001268","N0078331","28/04/2010","25/05/2010","386"
"ES001268","N0078333","28/04/2010","25/05/2010","386"
"ES001268","N0078390","28/04/2010","25/05/2010","386"
"ES001268","N0078391","28/04/2010","25/05/2010","386"
"ES001268","N0078392","28/04/2010","25/05/2010","386"
"ES001268","N0078393","28/04/2010","25/05/2010","386"
"ES001268","N0078394","28/04/2010","25/05/2010","386"
"ES001268","N0078395","28/04/2010","25/05/2010","386"
"ES001268","N0078396","28/04/2010","25/05/2010","386"
"ES001268","N0078399","28/04/2010","25/05/2010","386"
"ES001268","N0078440","28/04/2010","25/05/2010","386"
"ES001268","N0078480","28/04/2010","25/05/2010","386"
"ES001268","N0078482","28/04/2010","25/05/2010","386"
"ES001268","N0078638","28/04/2010","25/05/2010","386"
"ES001268","N0078700","28/04/2010","25/05/2010","386"
"ES001470","ES003506","14/12/2006","25/05/2010","386"
"ES001729","ES003633","23/02/2010","25/05/2010","386"
"ES001470","N0067194","14/12/2006","25/05/2010","386"
"ES002583","N0067204","17/09/2003","25/05/2010","386"
"ES001729","N0067235","23/02/2010","25/05/2010","386"
"ES001470","N0067257","14/12/2006","25/05/2010","386"
"ES001729","N0067260","23/02/2010","25/05/2010","386"
"ES002583","N0067267","17/09/2003","25/05/2010","386"
"ES001729","N0067270","23/02/2010","25/05/2010","386"
"ES002583","N0067273","17/09/2003","25/05/2010","386"
"ES001906","N0067290","25/02/2010","25/05/2010","386"
"ES001470","N0067293","14/12/2006","25/05/2010","386"
"ES002583","N0067295","17/09/2003","25/05/2010","386"
"ES001935","N0067301","25/02/2010","25/05/2010","386"
"ES001729","N0067315","23/02/2010","25/05/2010","386"
"ES001470","N0067317","14/12/2006","25/05/2010","386"
"ES001470","N0067318","14/12/2006","25/05/2010","386"
"ES001729","N0067341","23/02/2010","25/05/2010","386"
"ES001729","N0067362","23/02/2010","25/05/2010","386"
"ES001729","N0072032","23/02/2010","25/05/2010","386"
"ES001470","N0078116","14/12/2006","25/05/2010","386"
"ES000069","ES000068","01/05/2004","25/05/2010","386"
"ES000723","ES000722","01/05/2004","25/05/2010","386"
"ES003650","ES000757","01/05/2004","25/05/2010","386"
"ES000069","ES001613","01/05/2004","25/05/2010","386"
"ES003650","ES003649","01/05/2004","25/05/2010","386"
"ES000069","ES003715","01/05/2004","25/05/2010","386"
"ES000069","N0067222","01/05/2004","25/05/2010","386"
"ES000069","N0067248","01/05/2004","25/05/2010","386"
"ES003650","N0067271","01/05/2004","25/05/2010","386"
"ES003650","N0067272","01/05/2004","25/05/2010","386"
"ES000069","N0067291","01/05/2004","25/05/2010","386"
"ES000723","N0067292","01/05/2004","25/05/2010","386"
"ES000723","N0067309","01/05/2004","25/05/2010","386"
"ES003919","ES001054","23/02/2010","25/05/2010","386"
"ES003919","ES001055","23/02/2010","25/05/2010","386"
"ES003919","ES001066","23/02/2010","25/05/2010","386"
"ES003919","ES001342","23/02/2010","25/05/2010","386"
"ES003919","ES001388","23/02/2010","25/05/2010","386"
"ES003919","ES001516","23/02/2010","25/05/2010","386"
"ES003919","ES001634","23/02/2010","25/05/2010","386"
"ES003919","ES001766","23/02/2010","25/05/2010","386"
"ES003919","ES002311","23/02/2010","25/05/2010","386"
"ES003919","ES002433","23/02/2010","25/05/2010","386"
"ES003919","ES002434","23/02/2010","25/05/2010","386"
"ES003919","ES002435","23/02/2010","25/05/2010","386"
"ES003919","ES002464","23/02/2010","25/05/2010","386"
"ES003919","ES002465","23/02/2010","25/05/2010","386"
"ES003919","ES002588","23/02/2010","25/05/2010","386"
"ES003919","ES002589","23/02/2010","25/05/2010","386"
"ES003919","ES003154","23/02/2010","25/05/2010","386"
"ES003919","ES003430","23/02/2010","25/05/2010","386"
"ES003919","ES003441","23/02/2010","25/05/2010","386"
"ES003919","ES003858","23/02/2010","25/05/2010","386"
"ES003919","ES003933","23/02/2010","25/05/2010","386"
"ES003919","N0067148","23/02/2010","25/05/2010","386"
"ES003919","N0074755","23/02/2010","25/05/2010","386"
"ES003919","N0074756","23/02/2010","25/05/2010","386"
"ES003919","N0078382","23/02/2010","25/05/2010","386"
"ES000975","ES000331","05/05/2010","25/05/2010","386"
"ES002011","ES003148","05/05/2010","25/05/2010","386"
"ES002011","N0068010","05/05/2010","25/05/2010","386"
"ES002011","N0068018","05/05/2010","25/05/2010","386"
"ES002722","N0068121","05/05/2010","25/05/2010","386"
"ES002011","N0068180","05/05/2010","25/05/2010","386"
"ES002011","N0068213","05/05/2010","25/05/2010","386"
"ES000975","N0072807","05/05/2010","25/05/2010","386"
"ES002983","N0072811","05/05/2010","25/05/2010","386"
"ES002815","N0072815","05/05/2010","25/05/2010","386"
"ES003692","ES002526","29/09/2005","25/05/2010","386"
"N0067306","ES002925","29/09/2005","25/05/2010","386"
"ES002992","ES002936","28/09/2005","25/05/2010","386"
"ES002992","ES002981","28/09/2005","25/05/2010","386"
"ES001692","ES002992","29/09/2005","25/05/2010","386"
"ES001106","ES003466","29/09/2005","25/05/2010","386"
"ES001229","ES003696","22/05/2003","25/05/2010","386"
"ES002734","ES003851","08/01/2010","25/05/2010","386"
"ES002849","ES003856","29/09/2005","25/05/2010","386"
"ES001692","N0067197","29/09/2005","25/05/2010","386"
"ES003692","N0067200","29/09/2005","25/05/2010","386"
"ES003084","N0067214","29/09/2005","25/05/2010","386"
"N0073114","N0067223","22/05/2003","25/05/2010","386"
"ES001106","N0067226","29/09/2005","25/05/2010","386"
"ES001512","N0067252","29/09/2005","25/05/2010","386"
"ES001306","N0067259","29/09/2005","25/05/2010","386"
"ES001692","N0067276","29/09/2005","25/05/2010","386"
"ES002992","N0067280","28/09/2005","25/05/2010","386"
"N0067280","N0067297","29/09/2005","25/05/2010","386"
"ES001106","N0067306","29/09/2005","25/05/2010","386"
"ES002734","N0067307","08/01/2010","25/05/2010","386"
"ES002849","N0067312","29/09/2005","25/05/2010","386"
"ES002734","N0067324","08/01/2010","25/05/2010","386"
"ES001229","N0067329","22/05/2003","25/05/2010","386"
"ES002734","N0067342","08/01/2010","25/05/2010","386"
"ES001106","N0067347","29/09/2005","25/05/2010","386"
"ES001229","N0067353","22/05/2003","25/05/2010","386"
"ES002734","N0067355","08/01/2010","25/05/2010","386"
"ES002992","N0067356","28/09/2005","25/05/2010","386"
"ES000162","N0073109","22/05/2003","25/05/2010","386"
"ES002992","N0073110","28/09/2005","25/05/2010","386"
"N0067356","N0073111","29/09/2005","25/05/2010","386"
"ES001692","N0073112","29/09/2005","25/05/2010","386"
"ES001106","N0073113","29/09/2005","25/05/2010","386"
"ES003084","N0073114","29/09/2005","25/05/2010","386"
"ES001106","N0073115","29/09/2005","25/05/2010","386"
"ES001106","N0073116","29/09/2005","25/05/2010","386"
"ES000162","N0073117","22/05/2003","25/05/2010","386"
"ES003851","N0073265","29/09/2005","25/05/2010","386"
"N0067355","N0073266","28/09/2005","25/05/2010","386"
"N0067355","N0073267","28/09/2005","25/05/2010","386"
"ES002734","N0073268","08/01/2010","25/05/2010","386"
"ES001229","N0073270","22/05/2003","25/05/2010","386"
"ES001692","N0073271","29/09/2005","25/05/2010","386"
"ES001229","N0073272","22/05/2003","25/05/2010","386"
"ES001229","N0073276","22/05/2003","25/05/2010","386"
"ES001229","N0073277","22/05/2003","25/05/2010","386"
"ES001106","N0073278","29/09/2005","25/05/2010","386"
"ES002826","ES000470","05/05/2010","25/05/2010","386"
"ES002826","ES000886","05/05/2010","25/05/2010","386"
"ES002826","ES002183","05/05/2010","25/05/2010","386"
"ES002826","N0068241","05/05/2010","25/05/2010","386"
"ES000295","N0072848","05/05/2010","25/05/2010","386"
"ES002826","N0072850","05/05/2010","25/05/2010","386"
"ES001268","ES000211","28/04/2010","25/05/2010","386"
"ES001268","ES000376","28/04/2010","25/05/2010","386"
"ES001268","ES000447","28/04/2010","25/05/2010","386"
"ES001268","ES000478","28/04/2010","25/05/2010","386"
"ES001268","ES000581","28/04/2010","25/05/2010","386"
"ES001268","ES000776","28/04/2010","25/05/2010","386"
"ES001268","ES000807","28/04/2010","25/05/2010","386"
"ES001268","ES000831","28/04/2010","25/05/2010","386"
"ES001268","ES000840","28/04/2010","25/05/2010","386"
"ES001268","ES000856","28/04/2010","25/05/2010","386"
"ES001268","ES000981","28/04/2010","25/05/2010","386"
"ES001268","ES001006","28/04/2010","25/05/2010","386"
"ES001268","ES001340","28/04/2010","25/05/2010","386"
"ES001268","ES001391","28/04/2010","25/05/2010","386"
"ES001268","ES001518","28/04/2010","25/05/2010","386"
"ES001268","ES001659","28/04/2010","25/05/2010","386"
"ES001347","ES000229","03/03/2010","25/05/2010","386"
"ES000411","ES000280","03/10/2002","25/05/2010","386"
"ES001347","ES000589","03/03/2010","25/05/2010","386"
"ES000405","ES000646","03/10/2002","25/05/2010","386"
"ES001347","ES000649","03/03/2010","25/05/2010","386"
"ES001023","ES001164","03/10/2002","25/05/2010","386"
"ES000411","ES001694","03/10/2002","25/05/2010","386"
"ES001347","ES001703","03/03/2010","25/05/2010","386"
"ES002282","ES003462","03/10/2002","25/05/2010","386"
"ES000411","N0065289","03/10/2002","25/05/2010","386"
"ES001347","N0065293","03/03/2010","25/05/2010","386"
"ES000405","N0065294","03/10/2002","25/05/2010","386"
"ES000411","N0065295","03/10/2002","25/05/2010","386"
"ES001023","N0065297","03/10/2002","25/05/2010","386"
"ES001347","N0065298","03/03/2010","25/05/2010","386"
"ES000411","N0065299","03/10/2002","25/05/2010","386"
"ES001023","N0065300","03/10/2002","25/05/2010","386"
"ES000411","N0065301","03/10/2002","25/05/2010","386"
"ES001347","N0065302","03/03/2010","25/05/2010","386"
"ES000405","N0065305","03/10/2002","25/05/2010","386"
"ES000405","N0065306","03/10/2002","25/05/2010","386"
"ES001347","N0065307","03/03/2010","25/05/2010","386"
"ES000405","N0065308","03/10/2002","25/05/2010","386"
"ES001347","N0065313","03/03/2010","25/05/2010","386"
"ES002282","N0065314","03/10/2002","25/05/2010","386"
"ES002282","N0067189","03/10/2002","25/05/2010","386"
"ES000411","N0067328","03/10/2002","25/05/2010","386"
"ES001023","N0067343","03/10/2002","25/05/2010","386"
"N0067130","ES000025","25/02/2003","25/05/2010","386"
"ES001616","ES000173","11/10/2005","25/05/2010","386"
"ES001616","ES000786","11/10/2005","25/05/2010","386"
"ES000494","ES001018","25/02/2003","25/05/2010","386"
"ES001131","ES001160","25/02/2003","25/05/2010","386"
"ES002147","ES001176","25/02/2003","25/05/2010","386"
"ES003921","ES003042","11/05/2010","25/05/2010","386"
