"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX001481","58586","Tunbridge Wells","Tunbridge Wells - Town Centre Coach Stop",558476,139549,"25/05/2010","386","900058586","G482"
"NX001485","67501","Twynholm","Twynholm (Dumfries & Galloway) - Coach Stop",265063,554120,"25/05/2010","386","900067501",
"NX001486","67948","Tyndrum","Tyndrum (Stirling) Coach Stop",233093,730222,"25/05/2010","386","900067948","G29"
"NX001619","59016","Uckfield","Uckfield Bus Terminal",547152,120944,"25/05/2010","386","900059016","G483"
"NX001620","93017","Uig","Uig - Pier Coach Stop",138537,863694,"25/05/2010","386","900093017",
"NX001621","68461","Ulverston","Ulverston  - Victoria Rd Bus Terminus",328706,478110,"25/05/2010","386","900068461","G484"
"NX001622","38374","University of East Anglia","Norwich - University of East Anglia Coach Stop",619921,307695,"25/05/2010","386","900038374",
"NX001623","53094","University of Essex","Colchester - University of Essex Bus Stop",602564,224020,"25/05/2010","386","900053094",
"NX001624","58067","University of Kent","Canterbury - Kent Uni. Keynes Coll. Coach Stop",613899,159655,"25/05/2010","386","900058067",
"NX001625","59137","Upper Willingdon","Upper Willingdon (E Sussex) Coach Stop",559059,102392,"25/05/2010","386","900059137",
"NX001648","57366","London (Victoria)","London Victoria Coach Station",528542,178760,"25/05/2010","386","900057366","G1"
"NX001657","88185","Wadebridge","Wadebridge - The Link Rd Coach Stop",198818,72533,"25/05/2010","386","900088185",
"NX001658","31103","Wainfleet","Wainfleet - Market Place Coach Stop",549809,358930,"25/05/2010","386","900031103",
"NX001659","79022","Wakefield","Wakefield - Bus Stn Marsh Way",433291,421173,"25/05/2010","386","900079022","G30"
"NX001662","58177","Walmer","Walmer - Dover Rd Coach Stop",636808,150050,"25/05/2010","386","900058177","G485"
"NX001663","33073","Walsall","Walsall - Hatherton Road Coach Stop",401345,298772,"25/05/2010","386","900033073","G486"
"NX001664","53145","Walton","Walton (Suffolk) Coach Stop",629286,235786,"25/05/2010","386","900053145",
"NX001665","53704","Walton-on-the-Naze","Walton-on-the-Naze - High Street Coach Stop",625193,221685,"25/05/2010","386","900053704","G487"
"NX001667","45316","Wareham","Wareham - North Street Coach Stop",392317,87433,"25/05/2010","386","900045316","G488"
"NX001668","89375","Warminster","Warminster - Central Car Park Coach Stop",387617,145173,"25/05/2010","386","900089375","G489"
"NX001669","10171","Warrington","Warrington: Bus Interchange",360415,388266,"25/05/2010","386","900010171","G31"
"NX001671","29124","Warsop","Warsop (Notts) - Coach Stop",456689,368010,"25/05/2010","386","900029124",
"NX001672","77081","Warton","Warton (Lancs) - Pickwick Coach Stop",341190,428564,"25/05/2010","386","900077081",
"NX001673","40023","WARWICK","Warwick Parkway Rail Stn Coach Stop",426499,265430,"25/05/2010","386","900040023",
"NX001674","40003","WARWICK","Warwick - Puckerings Lane Coach Stop",428000,264807,"25/05/2010","386","900040003","G130"
"NX001675","40013","Warwick","Warwick University - Campus Bus Stop",429933,275782,"25/05/2010","386","900040013",
"NX001676","71132","Washington","Washington (Tyne & Wear) - Galleries Bus Stn",429997,556134,"25/05/2010","386","900071132",
"NX001678","64147","Waterlooville","Waterlooville Coach Stop",468151,109356,"25/05/2010","386","900064147",
"NX001683","42516","Wellington","Wellington (Somerset) - High Street Coach Stop",313957,120673,"25/05/2010","386","900042516",
"NX001684","87135","Wells","Wells - Princes Rd Bus Stn",354622,145543,"25/05/2010","386","900087135",
"NX001685","12503","Welshpool","Welshpool - Smithfield Car Park Coach Stop",322540,307558,"25/05/2010","386","900012503","G491"
"NX001688","64058","West Meon","West Meon (Hants) - Headon View Coach Stop",464174,124116,"25/05/2010","386","900064058",
"NX001689","37394","West Runton","West Runton - Post Office Coach Stop",618146,342743,"25/05/2010","386","900037394","G494"
"NX001690","59746","West St Leonards","West St Leonards - Combe Haven Coach Stop",578007,108778,"25/05/2010","386","900059746",
"NX001692","65156","West Wellow","West Wellow (Hants) - Canada Corner Coach Stop",429120,118936,"25/05/2010","386","900065156",
"NX001693","63186","West Worthing","West Worthing - Goring Rd Coach Stop",512446,102718,"25/05/2010","386","900063186","G495"
"NX001695","55094","Westcliff-on-Sea","Westcliff-on-Sea Coach Stop",586769,186212,"25/05/2010","386","900055094","G496"
"NX001696","58398","Westgate-on-Sea","Westgate-on-Sea Coach Stop",632345,169841,"25/05/2010","386","900058398","G497"
"NX001698","41245","Weston-Super-Mare","Weston-Super-Mare Coach Terminal",332453,161207,"25/05/2010","386","900041245","G198"
"NX001699","42826","Westward Ho!","Westward Ho! - Nelson Rd Coach Stop",243147,129108,"25/05/2010","386","900042826",
"NX001701","74482","Wetherby","Wetherby Bus Stn",440379,448090,"25/05/2010","386","900074482",
"NX001702","45345","Weymouth","Weymouth - Kings Statue Coach Stop",368023,79337,"25/05/2010","386","900045345","G131"
"NX001703","75212","Whitby","Whitby - Bus Stn Station Square",489763,510831,"25/05/2010","386","900075212","G498"
"NX001704","67319","White Corries","White Corries - Chairlift Road End Coach Stop",226741,753702,"25/05/2010","386","900067319",
"NX001705","68371","Whitehaven","Whitehaven - Tangier Street Coach Stop",297448,518488,"25/05/2010","386","900068371","G499"
"NX001706","69132","Whitelee (Northumberland)","Whitelee (Northumberland) - Farm Coach Stop",371314,604987,"25/05/2010","386","900069132",
"NX001707","58117","Whitfield","Whitfield (Kent) - Honeywood Parkway Coach Stop",630729,144568,"25/05/2010","386","900058117",
"NX001708","69122","Whitley Bay","Whitley Bay - Park Avenue Coach Stop",435455,572211,"25/05/2010","386","900069122",
"NX001709","58218","Whitstable","Whitstable - Rail Station Coach Stop",611368,166506,"25/05/2010","386","900058218","G500"
"NX001710","64047","Wickham","Wickham (Hants) - The Square Coach Stop",457179,111432,"25/05/2010","386","900064047",
"NX001711","64157","Widley","Widley (Hants) - The Brow Coach Stop",466887,106693,"25/05/2010","386","900064157",
"NX001712","10191","Widnes","Widnes - Victoria Rd Coach Stop",351210,385170,"25/05/2010","386","900010191","G502"
"NX001713","10201","Wigan","Wigan Bus Stn",358122,405792,"25/05/2010","386","900010201","G33"
"NX001715","45356","Wilton","Wilton - West Street Coach Stop",409602,131219,"25/05/2010","386","900045356","G201"
"NX001717","65576","Winchester","Winchester - King Alfred Statue Coach Stop",448482,129331,"25/05/2010","386","900065576","G132"
"NX001718","68281","Windermere","Windermere - Rail Station Coach Stop",341418,498624,"25/05/2010","386","900068281","G504"
"NX001719","36134","Wisbech","Wisbech - Horsefair Bus Stn",546260,309812,"25/05/2010","386","900036134",
"NX001721","54084","Witham","Witham (Essex) - Newland Street Coach Stop",582072,214448,"25/05/2010","386","900054084","G506"
"NX001722","19063","WOLVERHAMPTON","Wolverhampton - Pipers Row Bus Stn",391819,298676,"25/05/2010","386","900019063","G133"
"NX001726","32054","Woodville","Woodville (Derbys) - Swadlincote Road Coach Stop",431416,319204,"25/05/2010","386","900032054",
"NX001728","18133","Worcester","Worcester - Crown Gate Bus Stn",384768,255015,"25/05/2010","386","900018133","G34"
"NX001729","68391","Workington","Workington Bus Stn",300156,528714,"25/05/2010","386","900068391","G508"
"NX001730","29384","Worksop","Worksop - Hardy Street Coach Stop",458348,379018,"25/05/2010","386","900029384","G509"
"NX001731","41255","Worle","Worle - New Bristol Rd Coach Stop",336450,162659,"25/05/2010","386","900041255","G510"
"NX001732","63196","Worthing","Worthing - Marine Parade Coach Stop",515110,102425,"25/05/2010","386","900063196","G202"
"NX001733","30102","Wragby","Wragby (Lincs) - Market Place Coach Stop",513137,378031,"25/05/2010","386","900030102",
"NX001735","12312","Wrexham","Wrexham Bus Stn",333307,350524,"25/05/2010","386","900012312","G511"
"NX001737","38324","Wymondham","Wymondham - Avenue Rd Coach Stop",611274,301357,"25/05/2010","386","900038324","G512"
"NX001825","45155","Yeovil","Yeovil Bus Stn",356027,116048,"25/05/2010","386","900045155","G37"
"NX001826","74092","York","York - Rail Station Coach Stop",459674,451698,"25/05/2010","386","900074092","G134"
"NX001830","31624","Kirton","Kirton (Lincs) - War Memorial Coach Stop",530623,338584,"25/05/2010","386","900031624",
"NX001831","31001","Wrangle","Wrangle (Lincs): Tooley Lane Coach Stop",542435,350893,"25/05/2010","386","900031001",
"NX001832","31000","Pinchbeck","Pinchbeck (Lincs) - Bull Inn Coach Stop",524210,325932,"25/05/2010","386","900031000",
"NX001833","30002","Woodhall Spa","Woodhall Spa (Lincs) - Coach Stop",519733,363237,"25/05/2010","386","900030002",
"NX002001","10220","Chorley","Chorley Interchange",358562,417579,"25/05/2010","386","900010220","G273"
"NX002004","10061","Liverpool Airport","Liverpool Airport Coach Stop",343157,382651,"25/05/2010","386","900010061",
"NX002005","10092","Liverpool (Botanic Park)","Liverpool - Botanic Park Edge Lane Coach Stop",337367,390578,"25/05/2010","386","900010092",
"NX002006","11171","Holyhead","Holyhead - Ferry Terminal Coach Stop",224954,382255,"25/05/2010","386","900011171","G83"
"NX002007","11302","Ty-Mawr","Ty-Mawr - Haven Holiday Park Coach Stop",296747,379290,"25/05/2010","386","900011302",
"NX002008","11362","Presthaven Sands","Presthaven Sands - Haven Holiday Park Coach Stop",308984,384147,"25/05/2010","386","900011362",
"NX002009","12592","Middletown","Middletown (Powys) - Breidden Hotel Coach Stop",330173,312518,"25/05/2010","386","900012592",
"NX002016","14275","Pont Abraham","Pont Abraham - M4 Services Coach Stop",257555,207378,"25/05/2010","386","900014275",
"NX002018","14505","Brecon","Brecon Interchange",304545,228517,"25/05/2010","386","900014505",
"NX002023","14705","Fishguard","Fishguard - Stena Line Terminal Coach Stop",195088,238756,"25/05/2010","386","900014705","G72"
"NX002025","15037","Cardiff Gate","Cardiff Gate Services - M4 Motorway Coach Stop",321536,182985,"25/05/2010","386","900015037",
"NX002026","15166","Whitchurch (Herefordshire)","Whitchurch (Herefordshire) Coach Stop",355007,217599,"25/05/2010","386","900015166",
"NX002028","15420","Blaenavon","Blaenavon - High Street Coach Stop",325261,209027,"25/05/2010","386","900015420",
"NX002029","15430","Pontypool","Pontypool - Town Hall Coach Stop",328298,200753,"25/05/2010","386","900015430","G431"
"NX002030","15440","Cwmbran","Cwmbran Bus Stn",329478,195549,"25/05/2010","386","900015440","G289"
"NX002031","15450","Abertillery","Abertillery Coach Stop",321784,204341,"25/05/2010","386","900015450",
"NX002032","15470","Newbridge","Newbridge (Caerphilly) - HSBC Coach Stop",320984,196839,"25/05/2010","386","900015470",
"NX002033","15480","Crosskeys","Crosskeys (Caerphilly) - College Coach Stop",322464,191657,"25/05/2010","386","900015480",
"NX002035","17105","Chalford","Chalford (Gloucs) - A419/Dark Lane Coach Stop",389279,202555,"25/05/2010","386","900017105",
"NX002036","17203","Newent","Newent - Kings Arms Coach Stop",372040,226206,"25/05/2010","386","900017203",
"NX002039","18003","Drakes Broughton","Drakes Broughton (Worcs) - Coach Stop",392764,248282,"25/05/2010","386","900018003",
"NX002040","18150","Worcester-Warndon","Warndon (Worcester) - Three Pears Coach Stop",388935,257107,"25/05/2010","386","900018150",
"NX002044","21100","Manchester (Miles Platting)","Miles Platting (Manchester) Coach Stop",386102,399870,"25/05/2010","386","900021100",
"NX002045","21132","Manchester (Princess Rd)","Manchester - Princess Rd Coach Stop",383205,392068,"25/05/2010","386","900021132",
"NX002048","21200","Manchester (Stretford)","Stretford (Manchester) - Chester Road Coach Stop",379597,394250,"25/05/2010","386","900021200",
"NX002051","22202","Mirfield","Mirfield - Huddersfield Rd Coach Stop",420124,419886,"25/05/2010","386","900022202","G401"
"NX002053","25102","Sheffield (Meadowhead)","Meadowhead (Sheffield) - Coach Stop",435108,381342,"25/05/2010","386","900025102",
"NX002056","29134","Nottingham (Clifton)","Nottingham - Queens Drive P&R Coach Stop",456117,337253,"25/05/2010","386","900029134",
"NX002057","29184","Larch Farm","Ravenhead (Notts) Coach Stop",455623,354511,"25/05/2010","386","900029184",
"NX002060","33013","Birmingham (Bearwood)","Bearwood (Birmingham) - Hagley Road Coach Stop",402170,285987,"25/05/2010","386","900033013",
"NX002063","33233","Cannock","Cannock Bus Stn",398000,310316,"25/05/2010","386","900033233","G268"
"NX002064","33463","Tamworth","Tamworth - Bus Stn Corporation Street",420649,304189,"25/05/2010","386","900033463","G473"
"NX002065","33543","Bloxwich","Bloxwich: Park Rd Coach Stop",399827,302281,"25/05/2010","386","900033543","G243"
"NX002068","34064","Nuneaton","Nuneaton Bus Stn",436285,291982,"25/05/2010","386","900034064","G417"
"NX002069","34074","Bedworth","Bedworth - Leicester Street Coach Stop",435876,287084,"25/05/2010","386","900034074","G231"
"NX002070","34084","Atherstone","Atherstone Bus Stn",430749,297749,"25/05/2010","386","900034084","G221"
"NX002072","36133","Friday Bridge","Friday Bridge - Intl. Farm Camp Coach Stop",545410,304196,"25/05/2010","386","900036133",
"NX002073","36144","March","March - Fountain Coach Stop",541667,296779,"25/05/2010","386","900036144","G392"
"NX002074","36154","Chatteris","Chatteris (Cambs): High St Coach Stop",539383,286035,"25/05/2010","386","900036154",
"NX002075","37002","High Kelling","High Kelling (Norfolk) Coach Stop",610390,339827,"25/05/2010","386","900037002",
"NX002078","39084","Northampton (Queen Eleanor Interchange)","Northampton - Queen Eleanor Interchange",474969,261861,"25/05/2010","386","900039084",
"NX002079","39274","Flore","Flore (Northants) - High Street Coach Stop",464639,260396,"25/05/2010","386","900039274",
"NX002083","42030","Chivenor","Chivenor (Devon) - Camp Gates Coach Stop",250456,134849,"25/05/2010","386","900042030",
"NX002084","42245","Yelland","Yelland (Devon) - Pottery Lane Coach Stop",249256,132117,"25/05/2010","386","900042245",
"NX002087","42625","Minehead (Parade)","Minehead - Parade Coach Stop",296795,146216,"25/05/2010","386","900042625",
"NX002089","42825","Westward Ho! **(KL)**","Westward Ho! - Holiday Centre Coach Stop",244120,129472,"25/05/2010","386","900042825",
"NX002090","43095","Porthleven","Porthleven - The Square Coach Stop",162822,25851,"25/05/2010","386","900043095",
"NX002091","43100","Ivybridge","Ivybridge - Leonard Rd Coach Stop",263718,56101,"25/05/2010","386","900043100","G362"
"NX002092","43105","Penryn","Penryn (Cornwall), Penryn Bridge Coach Stop",178873,34248,"25/05/2010","386","900043105",
"NX002097","43125","Rame","Rame Cross (Cornwall) - Coach Stop",172699,33933,"25/05/2010","386","900043125",
"NX002098","43355","Tavistock","Tavistock Bus Stn",247957,74268,"25/05/2010","386","900043355",
"NX002099","44030","Exeter (Honiton Rd)","Exeter - Honiton Rd Coach Stop",296299,92819,"25/05/2010","386","900044030",
"NX002101","44111","Milber (for Newton Abbot)","Milber (Devon) - Torquay Rd Coach Stop",287213,70287,"25/05/2010","386","900044111",
"NX002106","45366","Wilton","Wilton (Salisbury) - Town Centre Coach Stops",410054,131468,"25/05/2010","386","900045366","G201"
"NX002107","46011","Cricklade","Cricklade - Waylands Roundabout Coach Stop",409904,193284,"25/05/2010","386","900046011",
"NX002108","46110","Chippenham (Cepen Park South)","Chippenham - Cepen Park South Lay-by Coach Stop",390358,172250,"25/05/2010","386","900046110",
"NX002111","46165","Sells Green","Sells Green (Wilts) - Bus Shelter",395200,162023,"25/05/2010","386","900046165",
"NX002114","48113","Bicester","Bicester - Bure Place Bus Stand",458413,222520,"25/05/2010","386","900048113","G235"
"NX002115","49066","Oxford (Sandhills)","Oxford - Thornhill Park and Ride Coach Stop",456551,207437,"25/05/2010","386","900049066",
"NX002116","49068","Oxford (Headington)","Headington (Oxford) - Coach Stop",454558,207127,"25/05/2010","386","900049068",
"NX002117","49069","Oxford (St Clements)","Oxford - St Clements Coach Stop",452503,206025,"25/05/2010","386","900049069",
"NX002118","49070","Oxford (High St)","Oxford - High Street Coach Stop",451821,206268,"25/05/2010","386","900049070",
"NX002119","50123","Buckingham","Buckingham - Tesco Store Coach Stop",470250,232774,"25/05/2010","386","900050123",
"NX002120","51096","Hitchin (Rail Stn)","Hitchin Rail Station Coach Stop",519274,229808,"25/05/2010","386","900051096",
"NX002121","51110","Luton (for Travelodge)","Luton - Travelodge Bus lay-by",505642,222698,"25/05/2010","386","900051110",
"NX002122","51164","Hatfield","Hatfield - Town Centre Coach Stop",522401,208527,"25/05/2010","386","900051164","G160"
"NX002123","51165","Hatfield University","Hatfield - Univ. of Hertfordshire Coach Stop",521349,207324,"25/05/2010","386","900051165",
"NX002124","51350","Standon","Standon (Herts) - South Rd Coach Stop",539094,222537,"25/05/2010","386","900051350",
"NX002125","52055","Cambridge (Trumpington P&R)","Cambridge - Trumpington Park & Ride Coach Stop",544271,254256,"25/05/2010","386","900052055",
"NX002128","53034","Braintree","Braintree - Rail Stn Coach Stop",576069,222747,"25/05/2010","386","900053034","G246"
"NX002132","54019","Welwyn Garden City","Welwyn Garden City - Bus Station",523922,213062,"25/05/2010","386","900054019","G492"
"NX002133","54094","Harlow","Harlow Bus Stn",544702,210007,"25/05/2010","386","900054094","G343"
"NX002134","54095","Hertford","Hertford - Town Centre Coach Stop",532732,212775,"25/05/2010","386","900054095","G19"
"NX002135","55024","Brentwood","Brentwood (Essex) - High Street Coach Stop",559644,193869,"25/05/2010","386","900055024","G249"
"NX002137","55102","Lakeside","Lakeside Shopping Centre - Coach Stop",558577,179271,"25/05/2010","386","900055102",
"NX002138","55120","Pitsea","Pitsea - Broadway Coach Stop",573807,188060,"25/05/2010","386","900055120","G429"
"NX002140","55155","Vange","Vange - Five Bells Coach Stop",570931,186414,"25/05/2010","386","900055155",
"NX002141","56086","St Albans","St Albans - St Peters Street Coach Stop",514859,207399,"25/05/2010","386","900056086","G456"
"NX002142","56166","Watford Junction","Watford Junction - Rail Stn Coach Stop",511020,197273,"25/05/2010","386","900056166",
"NX002143","57106","London (Bow)","London - Bow Coach Stop",537386,182848,"25/05/2010","386","900057106",
"NX002144","57116","London (Blackfriars)","London - Blackfriars Coach Stop",531749,180977,"25/05/2010","386","900057116",
"NX002146","57310","London (Finchley Rd)","London - Finchley Rd Coach Stop",526101,185044,"25/05/2010","386","900057310",
"NX002147","57320","London (Lisson Grove)","London - Lisson Grove Coach Stop",527255,182755,"25/05/2010","386","900057320",
"NX002150","57336","London (Hammersmith)","Hammersmith (London) - Coach Stop",523398,178564,"25/05/2010","386","900057336",
"NX002152","57348","London (Westminster)","London - Westminster Coach Stop",530200,179063,"25/05/2010","386","900057348",
"NX002153","57350","London (Holland Park Ave)","London - Holland Park Ave Coach Stop",524042,179984,"25/05/2010","386","900057350",
"NX002155","57352","London (Notting Hill Gate Stn)","London - Notting Hill Gate Stn Coach Stop",525473,180517,"25/05/2010","386","900057352",
"NX002166","57382","London (Baker St/Glos Pl)","London - Baker Street Coach Stop",527795,181841,"25/05/2010","386","900057382",
"NX002169","57533","London (Wallington)","Wallington (London) - Woodcote Road Coach Stop",528975,163564,"25/05/2010","386","900057533",
"NX002170","57535","London (Mitcham)","Mitcham (London) - London Road Coach Stop",527827,169223,"25/05/2010","386","900057535",
"NX002171","57536","London (Mitcham Junction)","Mitcham Junction (London) - Coach Stop",528183,167718,"25/05/2010","386","900057536",
"NX002173","57999","London (Walworth)","Walworth (London) - Old Kent Road Coach Stop",533592,178415,"25/05/2010","386","900057999",
"NX002174","58050","Willesborough","Willesborough (Ashford Kt) - Hythe Rd. Coach Stop",604088,141517,"25/05/2010","386","900058050",
"NX002175","58066","Canterbury (Park & Ride)","Canterbury - Park & Ride New Dover Rd Coach Stop",616495,155990,"25/05/2010","386","900058066",
"NX002177","58158","Dover (Cruise Terminal)","Dover - Cruise Terminal Western Docks Coach Stop",631985,140228,"25/05/2010","386","900058158",
"NX002178","58226","Greenhill Bridge","Herne Bay - Sea Street Coach Stop",616618,167540,"25/05/2010","386","900058226",
"NX002181","58706","Maidstone (Chequers Centre)","Maidstone - Chequers Centre Bus Stn",576339,155626,"25/05/2010","386","900058706","G35"
"NX002182","58716","Dartford - Bluewater","Dartford - Bluewater Bus Stn",558236,173438,"25/05/2010","386","900058716",
"NX002183","58726","Maidstone","Maidstone Town Centre Coach Stop",575762,156542,"25/05/2010","386","900058726","G35"
"NX002185","58766","Gillingham, Medway","Gillingham (Medway) - Hempstead Valley Coach Stop",579343,163347,"25/05/2010","386","900058766","G75"
"NX002186","59000","Golden Cross","Golden Cross (East Sussex) - Coach Stop",553642,112481,"25/05/2010","386","900059000",
"NX002187","59005","Southwick","Southwick (W Sussex) - Pilot Coach Stop",524282,105024,"25/05/2010","386","900059005","G453"
"NX002188","59007","Portslade","Portslade - Station Rd Coach Stop",526206,104880,"25/05/2010","386","900059007","G435"
"NX002189","59017","Brighton (Preston Park)","Preston Park (Brighton) Coach Stop",530471,106038,"25/05/2010","386","900059017",
"NX002190","59020","Brighton (York Place)","Brighton - York Place Coach Stop",531406,104901,"25/05/2010","386","900059020",
"NX002191","59087","Peacehaven","Peacehaven Heights - Gladys Avenue Coach Stop",542386,100639,"25/05/2010","386","900059087","G180"
"NX002192","59177","Pevensey","Pevensey - Wallsend Rd Coach Stop",564905,104874,"25/05/2010","386","900059177",
"NX002193","59877","Hastings, Sedlescombe Rd North","Hastings - Sedlescombe Rd North Coach Stop",579709,113010,"25/05/2010","386","900059877",
"NX002194","60150","Woking","Woking - Rail Stn Coach Stop",500646,158635,"25/05/2010","386","900060150","G507"
"NX002196","63206","Worthing, Broadwater","Broadwater (Worthing) - Coach Stop",514605,104364,"25/05/2010","386","900063206",
"NX002197","63446","Bognor Regis (Butlins)","Bognor Regis - Butlins Reception Coach Stop",494603,99456,"25/05/2010","386","900063446",
"NX002198","65111","Westbourne","Westbourne (Bournemouth) - Poole Rd Coach Stop",407171,91419,"25/05/2010","386","900065111",
"NX002199","65137","Southampton","Southampton - Mayflower Cruise Term. Coach Stop",441875,110755,"25/05/2010","386","900065137",
"NX002200","65146","Southampton (Red Funnel)","Southampton - Town Quay Coach Stop",442047,110915,"25/05/2010","386","900065146","G117"
"NX002202","63170","Lancing","Lancing - Brighton Rd Coach Stop",518224,103754,"25/05/2010","386","900063170","G373"
"NX002203","66048","Camelon","Camelon - Roman Bar Coach Stop",286649,680571,"25/05/2010","386","900066048","G267"
"NX002204","66117","Edinburgh","Barnton (Edinburgh) - Barnton Hotel Coach Stop",318700,674965,"25/05/2010","386","900066117",
"NX002206","66153","Edinburgh (Stew Mel)","Edinburgh - Stewart's Melville Coll. Coach Stop",323360,674205,"25/05/2010","386","900066153",
"NX002210","66178","Forth Road Bridge","Forth Road Bridge - South Access Coach Stop",312450,678200,"25/05/2010","386","900066178",
"NX002212","66483","Fountainhall","Fountainhall (Scottish Borders) - Coach Stop",342744,650057,"25/05/2010","386","900066483",
"NX002213","67128","Glasgow (Hillhead)","Glasgow - Hillhead Gt Western Rd Coach Stop",256925,667280,"25/05/2010","386","900067128",
"NX002214","67166","Glasgow (Gartnavel)","Glasgow - Gartnavel Gt Western Rd Coach Stop",255557,668169,"25/05/2010","386","900067166",
"NX002219","67277","Drumchapel","Drumchapel - Drumry Roundabout Coach Stop",250918,670876,"25/05/2010","386","900067277","G300"
"NX002230","67827","Hawick","Hawick - Horse Coach Stop",350393,614722,"25/05/2010","386","900067827",
"NX002231","67837","Langholm","Langholm Coach Stop",336447,584524,"25/05/2010","386","900067837",
"NX002241","68001","Aspatria","Aspatria - Market Square Coach Stop",314279,541766,"25/05/2010","386","900068001","G220"
"NX002243","68013","Wigton","Wigton: King Street Bus Stop",325613,548500,"25/05/2010","386","900068013","G503"
"NX002244","68032","Penrith","Penrith - Rail Stn Coach Stop",351208,529856,"25/05/2010","386","900068032","G424"
"NX002246","68271","Lockerbie","Lockerbie Coach Stop",313618,581464,"25/05/2010","386","900068271","G383"
"NX002247","68321","Maryport","Maryport - Curzon Street Coach Stop",303648,536242,"25/05/2010","386","900068321","G395"
"NX002249","68561","Thirlmere","Thirlmere Coach Stop",331791,518815,"25/05/2010","386","900068561",
"NX002250","69012","Alnwick","Alnwick Bus Stn",418526,613257,"25/05/2010","386","900069012",
"NX002252","69032","Berwick-upon-Tweed","Berwick-upon-Tweed - Golden Square Coach Stop",399717,652953,"25/05/2010","386","900069032","G43"
"NX002254","70172","Scotch Corner","Scotch Corner Services A1 - Coach Stop",421746,505401,"25/05/2010","386","900070172",
"NX002258","74103","Knaresborough","Knaresborough Bus Stn",435120,456976,"25/05/2010","386","900074103","G371"
"NX002259","74131","Harewood","Harewood House Coach Stop",432166,445112,"25/05/2010","386","900074131",
"NX002260","75024","Bridlington (Yorks Coastliner)","Bridlington - Yorkshire Coastliner Coach Stop",518769,467111,"25/05/2010","386","900075024",
"NX002261","75100","Malton","Malton Bus Stn",478704,471436,"25/05/2010","386","900075100",
"NX002262","75104","Pickering","Pickering - Eastgate Coach Stop",479987,483810,"25/05/2010","386","900075104",
"NX002263","75132","Cloughton","Cloughton (N Yorks) - High Street Coach Stop",500904,494372,"25/05/2010","386","900075132",
"NX002264","76012","Leeds (Bramley)","Bramley (W. Yorks) Stanningley Road Coach Stop",423374,434236,"25/05/2010","386","900076012",
"NX002265","76054","Leeds (Gt Wilson St)","Leeds - Gt Wilson Street Asda Coach Stop",429988,432877,"25/05/2010","386","900076054",
"NX002267","76092","Leeds **(Irish Centre)**","Leeds - York Road Irish Centre Coach Stop",431836,433632,"25/05/2010","386","900076092",
"NX002268","76112","Leeds (City Centre)","Leeds - City Centre Coach Stop",430229,433286,"25/05/2010","386","900076112","G91"
"NX002279","90121","Tore Interchange","Tore (Highland) - Interchange Bus Lay-by",260348,852382,"25/05/2010","386","900090121",
"NX002280","90136","St Cyrus","St Cyrus (Aberdeenshire) - Station Rd Coach Stop",374717,764936,"25/05/2010","386","900090136",
"NX002281","90138","Clashmore","Clashmore (Highland) - By-pass Rd End Coach Stop",275145,889520,"25/05/2010","386","900090138",
"NX002282","90139","Contin","Contin (Highland) - Post Office Coach Stop",245629,856289,"25/05/2010","386","900090139",
"NX002283","90146","Garve","Garve - Hotel Coach Stop",239415,861685,"25/05/2010","386","900090146","G331"
"NX002285","90158","Aultguish","Aultguish Inn (Highland) - Coach Stop",235126,870411,"25/05/2010","386","900090158",
"NX002286","90166","Braemore","Braemore (Ullapool) - Junction Coach Stop",220984,877655,"25/05/2010","386","900090166",
"NX002287","90168","Tain","Tain - Lamington Street Coach Stop",278143,882026,"25/05/2010","386","900090168","G472"
"NX002288","90170","Kildary","Kildary (Highland) - Post Office Coach Stop",276728,874966,"25/05/2010","386","900090170",
"NX002289","90176","Ullapool","Ullapool Pier - Coach Stop",212806,893933,"25/05/2010","386","900090176",
"NX002290","90177","Kingussie **(Hotel)**","Kingussie - Duke of Gordon Hotel Coach Stop",275632,800622,"25/05/2010","386","900090177","G369"
"NX002291","90178","Invergordon","Invergordon - High Street Coach Stop",270923,868608,"25/05/2010","386","900090178","G361"
"NX002292","90179","Kingussie (High St)","Kingussie - High Street North end Bus Stop",276221,800832,"25/05/2010","386","900090179",
"NX002294","90190","Alness","Alness (Highland) - High Street Coach Stop",265757,869567,"25/05/2010","386","900090190","G208"
"NX002295","90196","Ardullie","Ardullie Interchange Coach Stop",258708,862223,"25/05/2010","386","900090196",
"NX002296","90198","Evanton","Evanton (Highland) - South Road End Coach Stop",261379,866219,"25/05/2010","386","900090198",
"NX002304","90356","Stirling","St. Ninians (Stirling): Glasgow Rd Coach Stop",279671,691361,"25/05/2010","386","900090356",
"NX002311","90365","Luib","Luib (Highland) - Hotel Coach Stop",156447,827925,"25/05/2010","386","900090365",
"NX002312","90386","Dunblane (Perth Rd)","Dunblane - Perth Rd Coach Stop",278857,702225,"25/05/2010","386","900090386",
"NX002313","90388","Bridge of Allan","Bridge of Allan - Royal Hotel Coach Stop",279219,697472,"25/05/2010","386","900090388","G250"
"NX002314","90438","Dunfermline **(L Col)","Dunfermline - Lauder College Coach Stop",312511,688390,"25/05/2010","386","900090438",
