"Exchange Point ID","National Express ID","Name","Long Name","Easting","Northing","Date of Issue","Issue Version","CoachClusterCode","Group ID"
"NX001698","41245","Weston-Super-Mare","Weston-super-Mare Coach Terminal",332453,161207,"22/01/2013","1058","900041245","G198"
"NX001699","42826","Westward Ho!","Westward Ho!: Nelson Rd Coach Stop",243147,129108,"22/01/2013","1058","900042826",
"NX001701","74482","Wetherby","Wetherby Bus Station",440379,448090,"22/01/2013","1058","900074482",
"NX001702","45345","Weymouth","Weymouth: Town Centre Coach Stops",368023,79337,"22/01/2013","1058","900045345","G131"
"NX001703","75212","Whitby","Whitby: Bus Station Station Square",489763,510831,"22/01/2013","1058","900075212","G498"
"NX001704","67319","White Corries","White Corries: Chairlift Road End Coach Stop",226741,753702,"22/01/2013","1058","900067319",
"NX001705","68371","Whitehaven","Whitehaven: Tangier Street Coach Stop",297448,518488,"22/01/2013","1058","900068371","G499"
"NX001706","69132","Whitelee (Northumberland)","Whitelee (Northumberland): Farm Coach Stop",371314,604987,"22/01/2013","1058","900069132",
"NX001707","58117","Whitfield","Whitfield (Kent): Honeywood Parkway Coach Stop",630240,144480,"22/01/2013","1058","900058117",
"NX001708","69122","Whitley Bay","Whitley Bay: Park Avenue Coach Stop",435455,572211,"22/01/2013","1058","900069122",
"NX001711","64157","Widley","Widley (Hants): The Brow Coach Stop",466887,106693,"22/01/2013","1058","900064157",
"NX001712","10191","Widnes","Widnes: Victoria Rd Coach Stop",351210,385170,"22/01/2013","1058","900010191","G502"
"NX001713","10201","Wigan","Wigan Bus Station",358122,405792,"22/01/2013","1058","900010201","G33"
"NX001715","45356","Wilton","Wilton: West Street Coach Stop",409602,131219,"22/01/2013","1058","900045356","G201"
"NX001717","65576","Winchester","Winchester: Town Centre Coach Stops",448482,129331,"22/01/2013","1058","900065576","G132"
"NX001718","68281","Windermere","Windermere: Rail Station Coach Stop",341418,498624,"22/01/2013","1058","900068281","G504"
"NX001719","36134","Wisbech","Wisbech: Horsefair Bus Station",546260,309812,"22/01/2013","1058","900036134",
"NX001721","54084","Witham","Witham (Essex): Newland Street Coach Stop",582072,214448,"22/01/2013","1058","900054084","G506"
"NX001722","19063","WOLVERHAMPTON","Wolverhampton: Pipers Row Bus Station",391819,298676,"22/01/2013","1058","900019063","G133"
"NX001726","32054","Woodville","Woodville (Derbys): Swadlincote Road Coach Stop",431416,319204,"22/01/2013","1058","900032054",
"NX001728","18133","Worcester","Worcester: Crown Gate Bus Station",384768,255015,"22/01/2013","1058","900018133","G34"
"NX001729","68391","Workington","Workington Bus Station",300156,528714,"22/01/2013","1058","900068391","G508"
"NX001730","29384","Worksop","Worksop: Hardy Street Coach Stop",458348,379018,"22/01/2013","1058","900029384","G509"
"NX001731","41255","Worle","Worle: New Bristol Rd Coach Stop",336450,162659,"22/01/2013","1058","900041255","G510"
"NX001732","63196","Worthing","Worthing: Marine Parade Coach Stop",515110,102425,"22/01/2013","1058","900063196","G202"
"NX001733","30102","Wragby","Wragby (Lincs): Market Place Coach Stop",513137,378031,"22/01/2013","1058","900030102",
"NX001735","12312","Wrexham","Wrexham Bus Station",333307,350524,"22/01/2013","1058","900012312","G511"
"NX001737","38324","Wymondham","Wymondham: Avenue Rd Coach Stop",611274,301357,"22/01/2013","1058","900038324","G512"
"NX001825","45155","Yeovil","Yeovil Bus Station",356045,116040,"22/01/2013","1058","900045155","G37"
"NX001826","74092","York","York: Rail Station Coach Stop",459674,451698,"22/01/2013","1058","900074092","G134"
"NX001830","31624","Kirton","Kirton (Lincs): War Memorial Coach Stop",530623,338584,"22/01/2013","1058","900031624",
"NX001832","31000","Pinchbeck","Pinchbeck (Lincs): Bull Inn Coach Stop",524210,325932,"22/01/2013","1058","900031000",
"NX001833","30002","Woodhall Spa","Woodhall Spa (Lincs): Coach Stop",519733,363237,"22/01/2013","1058","900030002",
"NX002001","10220","Chorley","Chorley Interchange",358562,417579,"22/01/2013","1058","900010220","G273"
"NX002004","10061","Liverpool Airport","Liverpool Airport Coach Stop",343157,382651,"22/01/2013","1058","900010061",
"NX002005","10092","Liverpool (Botanic Park)","Liverpool: Botanic Park Edge Lane Coach Stop",337367,390578,"22/01/2013","1058","900010092",
"NX002006","11171","Holyhead","Holyhead: Ferry Terminal Coach Stop",224954,382255,"22/01/2013","1058","900011171","G83"
"NX002007","11302","Ty-Mawr","Ty Mawr: Haven Holiday Park Coach Stop",296747,379290,"22/01/2013","1058","900011302",
"NX002008","11362","Presthaven Sands","Presthaven Sands: Haven Holiday Park Coach Stop",308984,384147,"22/01/2013","1058","900011362",
"NX002009","12592","Middletown","Middletown (Powys): Breidden Hotel Coach Stop",330173,312518,"22/01/2013","1058","900012592",
"NX002018","14505","Brecon","Brecon Interchange",304545,228517,"22/01/2013","1058","900014505",
"NX002029","15430","Pontypool","Pontypool: Town Hall Coach Stop",328298,200753,"22/01/2013","1058","900015430","G431"
"NX002030","15440","Cwmbran","Cwmbran Bus Station",329524,195553,"22/01/2013","1058","900015440","G289"
"NX002035","17105","Chalford","Chalford (Gloucs): A419/Dark Lane Coach Stop",389279,202555,"22/01/2013","1058","900017105",
"NX002036","17203","Newent","Newent: Kings Arms Coach Stop",372040,226206,"22/01/2013","1058","900017203",
"NX002039","18003","Drakes Broughton","Drakes Broughton (Worcs): Coach Stop",392764,248282,"22/01/2013","1058","900018003",
"NX002040","18150","Worcester-Warndon","Warndon (Worcester): Three Pears Coach Stop",388886,257551,"22/01/2013","1058","900018150",
"NX002044","21100","Manchester (Miles Platting)","Miles Platting (Manchester) Coach Stop",386102,399870,"22/01/2013","1058","900021100",
"NX002045","21132","Manchester (Princess Rd)","Manchester: Princess Rd Coach Stop",383205,392068,"22/01/2013","1058","900021132",
"NX002048","21200","Manchester (Stretford)","Stretford (Manchester): Chester Road Coach Stop",379597,394250,"22/01/2013","1058","900021200",
"NX002051","22202","Mirfield","Mirfield: Huddersfield Rd Coach Stop",420124,419886,"22/01/2013","1058","900022202","G401"
"NX002053","25102","Sheffield (Meadowhead)","Meadowhead (Sheffield): Coach Stop",435108,381342,"22/01/2013","1058","900025102",
"NX002057","29184","Larch Farm","Ravenhead (Notts) Coach Stop",455623,354511,"22/01/2013","1058","900029184",
"NX002060","33013","Birmingham (Bearwood)","Bearwood (Birmingham): Hagley Road Coach Stop",402170,285987,"22/01/2013","1058","900033013",
"NX002063","33233","Cannock","Cannock Bus Station",398000,310316,"22/01/2013","1058","900033233","G268"
"NX002064","33463","Tamworth","Tamworth: Bus Station Corporation Street",420649,304189,"22/01/2013","1058","900033463","G473"
"NX002065","33543","Bloxwich","Bloxwich: Park Rd Coach Stop",399827,302281,"22/01/2013","1058","900033543","G243"
"NX002068","34064","Nuneaton","Nuneaton Bus Station",436285,291982,"22/01/2013","1058","900034064","G417"
"NX002069","34074","Bedworth","Bedworth: Leicester Street Coach Stop",435876,287084,"22/01/2013","1058","900034074","G231"
"NX002070","34084","Atherstone","Atherstone Bus Station",430749,297749,"22/01/2013","1058","900034084","G221"
"NX002078","39084","Northampton (Queen Eleanor Interchange)","Northampton: Queen Eleanor Interchange",474969,261861,"22/01/2013","1058","900039084",
"NX002079","39274","Flore","Flore (Northants): High Street Coach Stop",464639,260396,"22/01/2013","1058","900039274",
"NX002083","42030","Chivenor","Chivenor (Devon): Camp Gates Coach Stop",250456,134849,"22/01/2013","1058","900042030",
"NX002084","42245","Yelland","Yelland (Devon): Pottery Lane Coach Stop",249256,132117,"22/01/2013","1058","900042245",
"NX002087","42625","Minehead (Parade)","Minehead: Parade Coach Stop",296795,146216,"22/01/2013","1058","900042625",
"NX002089","42825","Westward Ho! **(KL)**","Westward Ho!: Holiday Centre Coach Stop",244120,129472,"22/01/2013","1058","900042825",
"NX002090","43095","Porthleven","Porthleven: The Square Coach Stop",162822,25851,"22/01/2013","1058","900043095",
"NX002091","43100","Ivybridge","Ivybridge: Leonard Rd Coach Stop",263718,56101,"22/01/2013","1058","900043100","G362"
"NX002092","43105","Penryn","Penryn (Cornwall), Penryn Bridge Coach Stop",178873,34248,"22/01/2013","1058","900043105",
"NX002097","43125","Rame","Rame Cross (Cornwall): Coach Stop",172699,33933,"22/01/2013","1058","900043125",
"NX002098","43355","Tavistock","Tavistock Bus Station",247957,74268,"22/01/2013","1058","900043355",
"NX002099","44030","Exeter (Honiton Rd)","Exeter: Honiton Rd Coach Stop",296299,92819,"22/01/2013","1058","900044030",
"NX002101","44111","Milber (for Newton Abbot)","Milber (Devon): Torquay Rd Coach Stop",287213,70287,"22/01/2013","1058","900044111",
"NX002106","45366","Wilton","Wilton (Salisbury): Town Centre Coach Stops",410054,131468,"22/01/2013","1058","900045366","G201"
"NX002108","46110","Chippenham (Cepen Park South)","Chippenham: Cepen Park South Lay by Coach Stop",390358,172250,"22/01/2013","1058","900046110",
"NX002111","46165","Sells Green","Sells Green (Wilts): Bus Shelter",395200,162023,"22/01/2013","1058","900046165",
"NX002114","48113","Bicester","Bicester: Bure Place Bus Stand",458413,222520,"22/01/2013","1058","900048113","G235"
"NX002115","49066","Oxford (Sandhills)","Oxford: Thornhill Park and Ride Coach Stop",456551,207437,"22/01/2013","1058","900049066",
"NX002116","49068","Oxford (Headington)","Headington (Oxford): Coach Stop",454558,207127,"22/01/2013","1058","900049068",
"NX002117","49069","Oxford (St Clements)","Oxford: St Clements Coach Stop",452503,206025,"22/01/2013","1058","900049069",
"NX002118","49070","Oxford (High St)","Oxford: High Street Coach Stop",451821,206268,"22/01/2013","1058","900049070",
"NX002120","51096","Hitchin (Rail Stn)","Hitchin Rail Station Coach Stop",519274,229808,"22/01/2013","1058","900051096",
"NX002121","51110","Luton (for Travelodge)","Luton: Travelodge Bus lay by",505642,222698,"22/01/2013","1058","900051110",
"NX002122","51164","Hatfield","Hatfield (Herts): The Galleria Coach Stop",521470,208325,"22/01/2013","1058","900051164","G160"
"NX002124","51350","Standon","Standon (Herts): South Rd Coach Stop",539094,222537,"22/01/2013","1058","900051350",
"NX002125","52055","Cambridge (Trumpington P&R)","Cambridge: Trumpington Park & Ride Coach Stop",544271,254256,"22/01/2013","1058","900052055",
"NX002128","53034","Braintree","Braintree: Rail Station Coach Stop",576069,222747,"22/01/2013","1058","900053034","G246"
"NX002132","54019","Welwyn Garden City","Welwyn Garden City: Bus Station",523922,213062,"22/01/2013","1058","900054019","G492"
"NX002133","54094","Harlow","Harlow Bus Station",544702,210007,"22/01/2013","1058","900054094","G343"
"NX002134","54095","Hertford","Hertford: Town Centre Coach Stop",532732,212775,"22/01/2013","1058","900054095","G19"
"NX002135","55024","Brentwood","Brentwood (Essex): High Street Coach Stop",559644,193869,"22/01/2013","1058","900055024","G249"
"NX002137","55102","Lakeside","Lakeside Shopping Centre: Coach Stop",558570,179315,"22/01/2013","1058","900055102",
"NX002141","56086","St Albans","St Albans: St Peters Street Coach Stop",514859,207399,"22/01/2013","1058","900056086","G456"
"NX002142","56166","Watford Junction","Watford Junction: Rail Station Coach Stop",511020,197273,"22/01/2013","1058","900056166",
"NX002143","57106","London (Bow)","London: Bow Coach Stop",537386,182848,"22/01/2013","1058","900057106",
"NX002144","57116","London (Blackfriars)","London: Blackfriars Coach Stop",531749,180977,"22/01/2013","1058","900057116",
"NX002146","57310","London (Finchley Rd)","London: Finchley Rd Coach Stop",526101,185044,"22/01/2013","1058","900057310",
"NX002147","57320","London (Lisson Grove)","London: Lisson Grove Coach Stop",527255,182755,"22/01/2013","1058","900057320",
"NX002150","57336","London (Hammersmith)","Hammersmith (London): Coach Stop",523398,178564,"22/01/2013","1058","900057336",
"NX002152","57348","London (Westminster)","London: Westminster Coach Stop",530200,179063,"22/01/2013","1058","900057348",
"NX002153","57350","London (Holland Park Ave)","London: Holland Park Ave Coach Stop",524042,179984,"22/01/2013","1058","900057350",
"NX002155","57352","London (Notting Hill Gate Stn)","London: Notting Hill Gate Station Coach Stop",525473,180517,"22/01/2013","1058","900057352",
"NX002166","57382","London (Baker St/Glos Pl)","London: Baker Street Coach Stop",527795,181841,"22/01/2013","1058","900057382",
"NX002169","57533","London (Wallington)","Wallington (London): Woodcote Road Coach Stop",528975,163564,"22/01/2013","1058","900057533",
"NX002170","57535","London (Mitcham)","Mitcham (London): London Road Coach Stop",527827,169223,"22/01/2013","1058","900057535",
"NX002171","57536","London (Mitcham Junction)","Mitcham Junction (London): Coach Stop",528183,167718,"22/01/2013","1058","900057536",
"NX002173","57999","London (Walworth)","Walworth (London): Old Kent Road Coach Stop",533592,178415,"22/01/2013","1058","900057999",
"NX002174","58050","Willesborough","Willesborough (Ashford Kt): Hythe Rd. Coach Stop",604088,141517,"22/01/2013","1058","900058050",
"NX002175","58066","Canterbury (Park & Ride)","Canterbury: Park & Ride New Dover Rd Coach Stop",616495,155990,"22/01/2013","1058","900058066",
"NX002177","58158","Dover (Cruise Terminal)","Dover: Cruise Terminal Western Docks Coach Stop",631985,140228,"22/01/2013","1058","900058158",
"NX002181","58706","Maidstone (Chequers Centre)","Maidstone: Chequers Centre Bus Station",576339,155626,"22/01/2013","1058","900058706","G35"
"NX002182","58716","Dartford - Bluewater","Dartford: Bluewater Bus Station",558236,173438,"22/01/2013","1058","900058716",
"NX002185","58766","Gillingham (Hempstead Valley","Gillingham (Kent): Hempstead Valley Coach Stop",579343,163347,"22/01/2013","1058","900058766","G75"
"NX002186","59000","Golden Cross","Golden Cross (East Sussex): Coach Stop",553642,112481,"22/01/2013","1058","900059000",
"NX002187","59005","Southwick","Southwick (W Sussex): Pilot Coach Stop",524282,105024,"22/01/2013","1058","900059005","G453"
"NX002188","59007","Portslade","Portslade: Station Rd Coach Stop",526206,104880,"22/01/2013","1058","900059007","G435"
"NX002189","59017","Brighton (Preston Park)","Preston Park (Brighton) Coach Stop",530471,106038,"22/01/2013","1058","900059017",
"NX002190","59020","Brighton (York Place)","Brighton: York Place Coach Stop",531406,104901,"22/01/2013","1058","900059020",
"NX002193","59877","Hastings, Sedlescombe Rd North","Hastings: Sedlescombe Rd North Coach Stop",579709,113010,"22/01/2013","1058","900059877",
"NX002194","60150","Woking","Woking: Rail Station Coach Stop",500646,158635,"22/01/2013","1058","900060150","G507"
"NX002196","63206","Worthing, Broadwater","Broadwater (Worthing): Coach Stop",514605,104364,"22/01/2013","1058","900063206",
"NX002197","63446","Bognor Regis (Butlins)","Bognor Regis: Butlins Reception Coach Stop",494603,99456,"22/01/2013","1058","900063446",
"NX002198","65111","Westbourne","Westbourne (Bournemouth): Poole Rd Coach Stop",407171,91419,"22/01/2013","1058","900065111",
"NX002199","65137","Southampton","Southampton: Mayflower Cruise Term. Coach Stop",441875,110755,"22/01/2013","1058","900065137",
"NX002200","65146","Southampton (Red Funnel)","Southampton: Town Quay Coach Stop",442047,110915,"22/01/2013","1058","900065146","G117"
"NX002202","63170","Lancing","Lancing: Brighton Rd Coach Stop",518224,103754,"22/01/2013","1058","900063170","G373"
"NX002203","66048","Camelon","Camelon: Roman Bar Coach Stop",286649,680571,"22/01/2013","1058","900066048","G267"
"NX002204","66117","Edinburgh","Barnton (Edinburgh): Barnton Hotel Coach Stop",318700,674965,"22/01/2013","1058","900066117",
"NX002206","66153","Edinburgh (Stew Mel)","Edinburgh: Stewart's Melville Coll. Coach Stop",323360,674205,"22/01/2013","1058","900066153",
"NX002210","66178","Forth Road Bridge","Forth Road Bridge: South Access Coach Stop",312450,678200,"22/01/2013","1058","900066178",
"NX002212","66483","Fountainhall","Fountainhall (Scottish Borders): Coach Stop",342744,650057,"22/01/2013","1058","900066483",
"NX002213","67128","Glasgow (Hillhead)","Glasgow: Hillhead Gt Western Rd Coach Stop",256925,667280,"22/01/2013","1058","900067128",
"NX002214","67166","Glasgow (Gartnavel)","Glasgow: Gartnavel Gt Western Rd Coach Stop",255557,668169,"22/01/2013","1058","900067166",
"NX002219","67277","Drumchapel","Drumchapel: Drumry Roundabout Coach Stop",250918,670876,"22/01/2013","1058","900067277","G300"
"NX002230","67827","Hawick","Hawick: Horse Coach Stop",350393,614722,"22/01/2013","1058","900067827",
"NX002231","67837","Langholm","Langholm Coach Stop",336447,584524,"22/01/2013","1058","900067837",
"NX002241","68001","Aspatria","Aspatria: Market Square Coach Stop",314279,541766,"22/01/2013","1058","900068001","G220"
"NX002243","68013","Wigton","Wigton: King Street Bus Stop",325613,548500,"22/01/2013","1058","900068013","G503"
"NX002244","68032","Penrith","Penrith: Rail Station Coach Stop",351208,529856,"22/01/2013","1058","900068032","G424"
"NX002246","68271","Lockerbie","Lockerbie Coach Stop",313618,581464,"22/01/2013","1058","900068271","G383"
"NX002247","68321","Maryport","Maryport: Curzon Street Coach Stop",303648,536242,"22/01/2013","1058","900068321","G395"
"NX002249","68561","Thirlmere","Thirlmere Coach Stop",331791,518815,"22/01/2013","1058","900068561",
"NX002250","69012","Alnwick","Alnwick Bus Station",418526,613257,"22/01/2013","1058","900069012",
"NX002252","69032","Berwick-upon-Tweed","Berwick-upon-Tweed: Golden Square Coach Stop",399717,652953,"22/01/2013","1058","900069032","G43"
"NX002254","70172","Scotch Corner","Scotch Corner Services A1: Coach Stop",421746,505401,"22/01/2013","1058","900070172",
"NX002258","74103","Knaresborough","Knaresborough Bus Station",435120,456976,"22/01/2013","1058","900074103","G371"
"NX002259","74131","Harewood","Harewood House Coach Stop",432166,445112,"22/01/2013","1058","900074131",
"NX002261","75100","Malton","Malton Bus Station",478704,471436,"22/01/2013","1058","900075100",
"NX002262","75104","Pickering","Pickering: Eastgate Coach Stop",479987,483810,"22/01/2013","1058","900075104",
"NX002263","75132","Cloughton","Cloughton (N Yorks): High Street Coach Stop",500904,494372,"22/01/2013","1058","900075132",
"NX002265","76054","Leeds (Gt Wilson St)","Leeds: Gt Wilson Street Asda Coach Stop",429988,432877,"22/01/2013","1058","900076054",
"NX002267","76092","Leeds **(Irish Centre)**","Leeds: York Road Irish Centre Coach Stop",431836,433632,"22/01/2013","1058","900076092",
"NX002279","90121","Tore Interchange","Tore (Highland): Interchange Bus Lay by",260348,852382,"22/01/2013","1058","900090121",
"NX002280","90136","St Cyrus","St Cyrus (Aberdeenshire): Station Rd Coach Stop",374717,764936,"22/01/2013","1058","900090136",
"NX002281","90138","Clashmore","Clashmore (Highland): By pass Rd End Coach Stop",275145,889520,"22/01/2013","1058","900090138",
"NX002282","90139","Contin","Contin (Highland): Post Office Coach Stop",245629,856289,"22/01/2013","1058","900090139",
"NX002283","90146","Garve","Garve: Hotel Coach Stop",239415,861685,"22/01/2013","1058","900090146","G331"
"NX002285","90158","Aultguish","Aultguish Inn (Highland): Coach Stop",235126,870411,"22/01/2013","1058","900090158",
"NX002286","90166","Braemore","Braemore (Ullapool): Junction Coach Stop",220984,877655,"22/01/2013","1058","900090166",
"NX002287","90168","Tain","Tain: Lamington Street Coach Stop",278143,882026,"22/01/2013","1058","900090168","G472"
"NX002288","90170","Kildary","Kildary (Highland): Post Office Coach Stop",276728,874966,"22/01/2013","1058","900090170",
"NX002289","90176","Ullapool","Ullapool Pier: Coach Stop",212806,893933,"22/01/2013","1058","900090176",
"NX002290","90177","Kingussie **(Hotel)**","Kingussie: Duke of Gordon Hotel Coach Stop",275632,800622,"22/01/2013","1058","900090177","G369"
"NX002291","90178","Invergordon","Invergordon: High Street Coach Stop",270923,868608,"22/01/2013","1058","900090178","G361"
"NX002292","90179","Kingussie (High St)","Kingussie: High Street North end Bus Stop",276221,800832,"22/01/2013","1058","900090179",
"NX002294","90190","Alness","Alness (Highland): High Street Coach Stop",265757,869567,"22/01/2013","1058","900090190","G208"
"NX002295","90196","Ardullie","Ardullie Interchange Coach Stop",258708,862223,"22/01/2013","1058","900090196",
"NX002296","90198","Evanton","Evanton (Highland): South Road End Coach Stop",261379,866219,"22/01/2013","1058","900090198",
"NX002304","90356","Stirling","St. Ninians (Stirling): Glasgow Rd Coach Stop",279671,691361,"22/01/2013","1058","900090356",
"NX002311","90365","Luib","Luib (Highland): Hotel Coach Stop",156447,827925,"22/01/2013","1058","900090365",
"NX002312","90386","Dunblane (Perth Rd)","Dunblane: Perth Rd Coach Stop",278857,702225,"22/01/2013","1058","900090386",
"NX002313","90388","Bridge of Allan","Bridge of Allan: Royal Hotel Coach Stop",279219,697472,"22/01/2013","1058","900090388","G250"
"NX002314","90438","Dunfermline **(L Col)","Dunfermline: Lauder College Coach Stop",312511,688390,"22/01/2013","1058","900090438",
"NX002317","90507","Thurso (Sir George's St)","Thurso: Sir George's Street",311666,968245,"22/01/2013","1058","900090507","G479"
"NX002318","90509","Golspie","Golspie: Post Office Coach Stop",283539,900144,"22/01/2013","1058","900090509","G335"
"NX002320","90517","Wick","Wick: Somerfield Bus Terminal",336210,951023,"22/01/2013","1058","900090517","G501"
"NX002321","90518","Berriedale","Berriedale (Highland): Post Office Coach Stop",311847,922702,"22/01/2013","1058","900090518",
"NX002322","90527","Latheron Wheel","Latheronwheel (Highland): Bus Shelter",318898,932824,"22/01/2013","1058","900090527",
"NX002323","90528","Latheron","Latheron (Highland): Post Office Coach Stop",319949,933550,"22/01/2013","1058","900090528",
"NX002325","90538","Reiss","Reiss (Highland): B876 Coach Stop",333294,954803,"22/01/2013","1058","900090538",
"NX002328","90549","Lybster","Lybster: Portland Arms Coach Stop",324729,936246,"22/01/2013","1058","900090549",
"NX002329","90568","Brora","Brora: Fountain Square Coach Stop",290418,903948,"22/01/2013","1058","900090568","G261"
"NX002331","90586","Scrabster","Scrabster: Pier Coach Stop",310272,970477,"22/01/2013","1058","900090586",
"NX002332","90588","Dornoch","Dornoch: Cathedral Square Coach Stop",279830,889651,"22/01/2013","1058","900090588",
"NX002333","90597","Helmsdale","Helmsdale Coach Stop",302911,915392,"22/01/2013","1058","900090597","G348"
"NX002334","90598","Dunbeath","Dunbeath (Highland): By pass Road End Coach Stop",316181,929774,"22/01/2013","1058","900090598",
"NX002337","90817","Kincraig","Kincraig (Highland) Coach Stop",283102,805878,"22/01/2013","1058","900090817",
"NX002338","90822","Dalraddy","Dalraddy (Highland): Coach Stop",285851,808344,"22/01/2013","1058","900090822",
"NX002339","90828","Kincraig (H.W.F.)","Kincraig: Highland Wildlife Park Coach Stop",281204,803660,"22/01/2013","1058","900090828",
"NX002340","90896","Newtonmore **(WW/Hotel)**","Newtonmore: Waltzing Waters Coach Stop",271806,799328,"22/01/2013","1058","900090896",
"NX002341","90955","Loch Leven **(Health Centre)**","Loch Leven: Health Centre Coach Stop",311632,703686,"22/01/2013","1058","900090955",
"NX002345","93093","Inverinate","Inverinate (Highland): Coach Stop",193514,821089,"22/01/2013","1058","900093093",
"NX002346","93137","Fort Augustus","Fort Augustus: Bus Stand",237861,809347,"22/01/2013","1058","900093137",
"NX002347","93157","Drumnadrochit","Drumnadrochit Coach Stop",250813,830028,"22/01/2013","1058","900093157",
"NX002348","93168","Loch Lochy","Loch Lochy (Highland): Youth Hostel Coach Stop",229395,797200,"22/01/2013","1058","900093168",
"NX002349","93301","Invermoriston","Invermoriston (Highland): Hotel Coach Stop",242025,816648,"22/01/2013","1058","900093301",
"NX002351","93303","Urquhart Castle","Urquhart Castle: Coach Stop",252861,828645,"22/01/2013","1058","900093303",
"NX002352","93305","Lochend","Lochend Coach Stop",259665,837955,"22/01/2013","1058","900093305",
"NX002359","98006","Swindon","Stratton Park (Swindon): Coach Stop",418838,186586,"22/01/2013","1058","900098006","G126"
"NX002360","98007","Perth","Perth: Broxden Park and Ride Coach Stop",308728,722592,"22/01/2013","1058","900098007",
"NX002363","98010","Winchester","Winchester: St Catherine's P&R Coach Stop",448869,128340,"22/01/2013","1058","900098010","G132"
"NX002366","98013","Guildhall (Portsmouth)","Portsmouth: Guildhall Coach Stop",464135,100437,"22/01/2013","1058","900098013",
"NX002368","98015","Portsmouth","Portsmouth: Southsea Coach Stop",464065,99939,"22/01/2013","1058","900098015",
"NX002369","98016","Liverpool","Liverpool: Brownlow Hill Coach Stop",335160,390268,"22/01/2013","1058","900098016","G20"
"NX002370","98017","Newcastle upon Tyne","Newcastle upon Tyne: Central Station Coach Stop",424572,563888,"22/01/2013","1058","900098017","G100"
"NX002371","98018","Birmingham","Birmingham: Colmore Circus Queensway Coach Stop",407138,287310,"22/01/2013","1058","900098018","G3"
"NX002373","98020","Cardiff, Cathays Park","Cardiff: Cardiff Castle Coach Stop",318031,176467,"22/01/2013","1058","900098020",
"NX002374","98021","Great Barford","Great Barford: Bedford Road Coach Stop",512723,252343,"22/01/2013","1058","900098021",
"NX002375","98022","Roxton","Roxton (Beds): Bedford Road Coach Stop",514953,254652,"22/01/2013","1058","900098022",
"NX002376","98023","Wyboston","Wyboston: Great North Road A1 Coach Stop",516391,256486,"22/01/2013","1058","900098023",
"NX002378","98025","Windsor","Windsor: St Leonards Road Hospital Coach Stop",496263,175872,"22/01/2013","1058","900098025",
"NX002379","98026","Central Milton Keynes","Milton Keynes: Station Square Coach Stop",484224,238082,"22/01/2013","1058","900098026","G99"
"NX002380","98027","Central Milton Keynes","Milton Keynes: Midsummer Boulevard Coach Stop",485606,239055,"22/01/2013","1058","900098027",
"NX002386","98033","Peterborough, District Hospital","Peterborough: District Hospital Coach Stop",518390,298620,"22/01/2013","1058","900098033",
"NX002407","98055","Humberside International Airport","Humberside International Airport: Coach Stop",509334,410917,"22/01/2013","1058","900098055",
"NX002408","98056","Leicester","Leicester: Charles Street Coach Stop",459030,304429,"22/01/2013","1058","900098056",
"NX002410","98058","Dereham, Eckling Grange","Dereham: Eckling Grange Coach Stop",600624,313287,"22/01/2013","1058","900098058",
"NX002411","98059","Little Fransham","Little Fransham (Norfolk): Station Rd Coach Stop",590160,311921,"22/01/2013","1058","900098059",
"NX002412","98060","Gorleston","Gorleston: James Paget Hospital Coach Stop",652208,302418,"22/01/2013","1058","900098060",
"NX002413","98061","Hockering","Hockering: The Street Victoria Coach Stop",607520,313002,"22/01/2013","1058","900098061",
"NX002414","98062","Narborough","Narborough: Main Road Coach Stop",574931,312772,"22/01/2013","1058","900098062",
"NX002415","98063","Necton","Necton (Norfolk): Three Tuns Coach Stop",587863,310261,"22/01/2013","1058","900098063",
"NX002417","98065","Terrington St John","Terrington St John: Main Road Coach Stop",553871,314371,"22/01/2013","1058","900098065",
"NX002418","98066","Tilney High End","Tilney High End (Norfolk): Coach Stop",556146,316822,"22/01/2013","1058","900098066",
"NX002419","98067","Tilney All Saints","Tilney All Saints (Norfolk): Coach Stop",558860,317436,"22/01/2013","1058","900098067",
"NX002420","98068","West Walton","West Walton (Norfolk): Lynn Road Coach Stop",549151,312979,"22/01/2013","1058","900098068",
"NX002421","98069","Walpole Highway","Walpole Highway: Main Road Coach Stop",551570,313860,"22/01/2013","1058","900098069",
"NX002422","98070","East Winch","East Winch: Gayton Road Coach Stop",569208,316300,"22/01/2013","1058","900098070",
"NX002423","98071","Earls Barton","Earls Barton: Main Road A4500 Coach Stop",485594,264937,"22/01/2013","1058","900098071",
"NX002424","98072","Ecton (Northants)","Ecton (Northants): Wellingborough Rd Coach Stop",482625,263824,"22/01/2013","1058","900098072",
"NX002425","98073","Grafton Regis","Grafton Regis: Northampton Road Coach Stop",475536,246598,"22/01/2013","1058","900098073",
"NX002426","98074","Great Billing","Great Billing (Northampton): Coach Stop",481057,263298,"22/01/2013","1058","900098074",
"NX002427","98075","Great Harrowden","Great Harrowden: Kettering Road Coach Stop",488008,270966,"22/01/2013","1058","900098075",
"NX002428","98076","Great Oxendon","Great Oxendon: Harborough Road Coach Stop",473586,283378,"22/01/2013","1058","900098076",
"NX002429","98078","Kelmarsh","Kelmarsh: Harborough Road Crossroads Coach Stop",473692,279238,"22/01/2013","1058","900098078",
"NX002430","98079","Kingsthorpe","Kingsthorpe (Northampton): Coach Stop",475159,263271,"22/01/2013","1058","900098079",
